len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_penmt1,diff_penmt1,absdiff_penmt1,nabsdiff_penmt1,        len_penmt2,diff_penmt2,absdiff_penmt2,nabsdiff_penmt2,        len_pesmt1,diff_pesmt1,absdiff_pesmt1,nabsdiff_pesmt1,        len_pesmt2,diff_pesmt2,absdiff_pesmt2,nabsdiff_pesmt2,        len_pesmt3,diff_pesmt3,absdiff_pesmt3,nabsdiff_pesmt3,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2,        len_smt1,diff_smt1,absdiff_smt1,nabsdiff_smt1,        len_smt2,diff_smt2,absdiff_smt2,nabsdiff_smt2,        len_smt3,diff_smt3,absdiff_smt3,nabsdiff_smt3        
47,69,22,22,0.46808510638297873,69,22,22,0.46808510638297873,63,16,16,0.3404255319148936,63,16,16,0.3404255319148936,69,22,22,0.46808510638297873,69,22,22,0.46808510638297873,63,16,16,0.3404255319148936,68,21,21,0.44680851063829785,58,11,11,0.23404255319148937,69,22,22,0.46808510638297873,58,11,11,0.23404255319148937
148,139,-9,9,0.060810810810810814,165,17,17,0.11486486486486487,176,28,28,0.1891891891891892,174,26,26,0.17567567567567569,164,16,16,0.10810810810810811,136,-12,12,0.08108108108108109,162,14,14,0.0945945945945946,175,27,27,0.18243243243243243,174,26,26,0.17567567567567569,182,34,34,0.22972972972972974,168,20,20,0.13513513513513514
80,82,2,2,0.025,72,-8,8,0.1,76,-4,4,0.05,64,-16,16,0.2,91,11,11,0.1375,81,1,1,0.0125,63,-17,17,0.2125,82,2,2,0.025,64,-16,16,0.2,91,11,11,0.1375,81,1,1,0.0125
29,37,8,8,0.27586206896551724,38,9,9,0.3103448275862069,38,9,9,0.3103448275862069,38,9,9,0.3103448275862069,37,8,8,0.27586206896551724,38,9,9,0.3103448275862069,38,9,9,0.3103448275862069,38,9,9,0.3103448275862069,38,9,9,0.3103448275862069,38,9,9,0.3103448275862069,39,10,10,0.3448275862068966
65,72,7,7,0.1076923076923077,62,-3,3,0.046153846153846156,62,-3,3,0.046153846153846156,70,5,5,0.07692307692307693,62,-3,3,0.046153846153846156,61,-4,4,0.06153846153846154,62,-3,3,0.046153846153846156,64,-1,1,0.015384615384615385,70,5,5,0.07692307692307693,64,-1,1,0.015384615384615385,71,6,6,0.09230769230769231
58,66,8,8,0.13793103448275862,69,11,11,0.1896551724137931,68,10,10,0.1724137931034483,69,11,11,0.1896551724137931,71,13,13,0.22413793103448276,85,27,27,0.46551724137931033,69,11,11,0.1896551724137931,69,11,11,0.1896551724137931,67,9,9,0.15517241379310345,69,11,11,0.1896551724137931,74,16,16,0.27586206896551724
95,115,20,20,0.21052631578947367,98,3,3,0.031578947368421054,101,6,6,0.06315789473684211,118,23,23,0.24210526315789474,118,23,23,0.24210526315789474,118,23,23,0.24210526315789474,101,6,6,0.06315789473684211,101,6,6,0.06315789473684211,115,20,20,0.21052631578947367,116,21,21,0.22105263157894736,114,19,19,0.2
88,110,22,22,0.25,110,22,22,0.25,120,32,32,0.36363636363636365,113,25,25,0.2840909090909091,110,22,22,0.25,110,22,22,0.25,108,20,20,0.22727272727272727,108,20,20,0.22727272727272727,110,22,22,0.25,107,19,19,0.2159090909090909,118,30,30,0.3409090909090909
46,54,8,8,0.17391304347826086,52,6,6,0.13043478260869565,54,8,8,0.17391304347826086,54,8,8,0.17391304347826086,59,13,13,0.2826086956521739,54,8,8,0.17391304347826086,52,6,6,0.13043478260869565,44,-2,2,0.043478260869565216,51,5,5,0.10869565217391304,56,10,10,0.21739130434782608,62,16,16,0.34782608695652173
36,43,7,7,0.19444444444444445,46,10,10,0.2777777777777778,44,8,8,0.2222222222222222,47,11,11,0.3055555555555556,47,11,11,0.3055555555555556,45,9,9,0.25,42,6,6,0.16666666666666666,42,6,6,0.16666666666666666,49,13,13,0.3611111111111111,41,5,5,0.1388888888888889,55,19,19,0.5277777777777778
83,78,-5,5,0.060240963855421686,83,0,0,0.0,69,-14,14,0.1686746987951807,82,-1,1,0.012048192771084338,84,1,1,0.012048192771084338,80,-3,3,0.03614457831325301,76,-7,7,0.08433734939759036,69,-14,14,0.1686746987951807,82,-1,1,0.012048192771084338,76,-7,7,0.08433734939759036,72,-11,11,0.13253012048192772
119,120,1,1,0.008403361344537815,140,21,21,0.17647058823529413,116,-3,3,0.025210084033613446,129,10,10,0.08403361344537816,119,0,0,0.0,118,-1,1,0.008403361344537815,122,3,3,0.025210084033613446,123,4,4,0.03361344537815126,125,6,6,0.05042016806722689,114,-5,5,0.04201680672268908,118,-1,1,0.008403361344537815
68,80,12,12,0.17647058823529413,76,8,8,0.11764705882352941,78,10,10,0.14705882352941177,84,16,16,0.23529411764705882,91,23,23,0.3382352941176471,79,11,11,0.16176470588235295,78,10,10,0.14705882352941177,75,7,7,0.10294117647058823,80,12,12,0.17647058823529413,87,19,19,0.27941176470588236,66,-2,2,0.029411764705882353
91,74,-17,17,0.18681318681318682,85,-6,6,0.06593406593406594,112,21,21,0.23076923076923078,99,8,8,0.08791208791208792,108,17,17,0.18681318681318682,96,5,5,0.054945054945054944,92,1,1,0.01098901098901099,89,-2,2,0.02197802197802198,104,13,13,0.14285714285714285,101,10,10,0.10989010989010989,97,6,6,0.06593406593406594
124,128,4,4,0.03225806451612903,142,18,18,0.14516129032258066,140,16,16,0.12903225806451613,154,30,30,0.24193548387096775,131,7,7,0.056451612903225805,133,9,9,0.07258064516129033,140,16,16,0.12903225806451613,135,11,11,0.08870967741935484,130,6,6,0.04838709677419355,133,9,9,0.07258064516129033,137,13,13,0.10483870967741936
90,96,6,6,0.06666666666666667,106,16,16,0.17777777777777778,94,4,4,0.044444444444444446,107,17,17,0.18888888888888888,99,9,9,0.1,86,-4,4,0.044444444444444446,97,7,7,0.07777777777777778,76,-14,14,0.15555555555555556,114,24,24,0.26666666666666666,107,17,17,0.18888888888888888,81,-9,9,0.1
152,175,23,23,0.1513157894736842,177,25,25,0.16447368421052633,166,14,14,0.09210526315789473,186,34,34,0.2236842105263158,179,27,27,0.17763157894736842,163,11,11,0.07236842105263158,164,12,12,0.07894736842105263,165,13,13,0.08552631578947369,171,19,19,0.125,168,16,16,0.10526315789473684,164,12,12,0.07894736842105263
24,40,16,16,0.6666666666666666,34,10,10,0.4166666666666667,33,9,9,0.375,34,10,10,0.4166666666666667,34,10,10,0.4166666666666667,35,11,11,0.4583333333333333,34,10,10,0.4166666666666667,34,10,10,0.4166666666666667,34,10,10,0.4166666666666667,34,10,10,0.4166666666666667,39,15,15,0.625
32,33,1,1,0.03125,52,20,20,0.625,42,10,10,0.3125,35,3,3,0.09375,34,2,2,0.0625,34,2,2,0.0625,52,20,20,0.625,34,2,2,0.0625,33,1,1,0.03125,33,1,1,0.03125,34,2,2,0.0625
205,212,7,7,0.03414634146341464,242,37,37,0.18048780487804877,226,21,21,0.1024390243902439,219,14,14,0.06829268292682927,215,10,10,0.04878048780487805,207,2,2,0.00975609756097561,213,8,8,0.03902439024390244,224,19,19,0.09268292682926829,216,11,11,0.05365853658536585,231,26,26,0.12682926829268293,196,-9,9,0.04390243902439024
128,99,-29,29,0.2265625,106,-22,22,0.171875,137,9,9,0.0703125,153,25,25,0.1953125,132,4,4,0.03125,132,4,4,0.03125,110,-18,18,0.140625,125,-3,3,0.0234375,130,2,2,0.015625,134,6,6,0.046875,123,-5,5,0.0390625
91,99,8,8,0.08791208791208792,115,24,24,0.26373626373626374,102,11,11,0.12087912087912088,101,10,10,0.10989010989010989,108,17,17,0.18681318681318682,90,-1,1,0.01098901098901099,101,10,10,0.10989010989010989,77,-14,14,0.15384615384615385,96,5,5,0.054945054945054944,104,13,13,0.14285714285714285,76,-15,15,0.16483516483516483
126,163,37,37,0.29365079365079366,149,23,23,0.18253968253968253,154,28,28,0.2222222222222222,149,23,23,0.18253968253968253,166,40,40,0.31746031746031744,146,20,20,0.15873015873015872,145,19,19,0.15079365079365079,152,26,26,0.20634920634920634,135,9,9,0.07142857142857142,139,13,13,0.10317460317460317,151,25,25,0.1984126984126984
161,171,10,10,0.062111801242236024,159,-2,2,0.012422360248447204,166,5,5,0.031055900621118012,167,6,6,0.037267080745341616,162,1,1,0.006211180124223602,166,5,5,0.031055900621118012,158,-3,3,0.018633540372670808,138,-23,23,0.14285714285714285,162,1,1,0.006211180124223602,161,0,0,0.0,149,-12,12,0.07453416149068323
237,262,25,25,0.10548523206751055,291,54,54,0.22784810126582278,306,69,69,0.2911392405063291,301,64,64,0.270042194092827,304,67,67,0.28270042194092826,273,36,36,0.1518987341772152,294,57,57,0.24050632911392406,298,61,61,0.25738396624472576,297,60,60,0.25316455696202533,286,49,49,0.20675105485232068,229,-8,8,0.03375527426160337
56,66,10,10,0.17857142857142858,66,10,10,0.17857142857142858,66,10,10,0.17857142857142858,66,10,10,0.17857142857142858,66,10,10,0.17857142857142858,70,14,14,0.25,66,10,10,0.17857142857142858,58,2,2,0.03571428571428571,67,11,11,0.19642857142857142,66,10,10,0.17857142857142858,63,7,7,0.125
58,80,22,22,0.3793103448275862,78,20,20,0.3448275862068966,78,20,20,0.3448275862068966,80,22,22,0.3793103448275862,78,20,20,0.3448275862068966,73,15,15,0.25862068965517243,82,24,24,0.41379310344827586,82,24,24,0.41379310344827586,77,19,19,0.3275862068965517,72,14,14,0.2413793103448276,62,4,4,0.06896551724137931
197,218,21,21,0.1065989847715736,237,40,40,0.20304568527918782,221,24,24,0.1218274111675127,228,31,31,0.15736040609137056,201,4,4,0.02030456852791878,209,12,12,0.06091370558375635,186,-11,11,0.05583756345177665,202,5,5,0.025380710659898477,215,18,18,0.09137055837563451,223,26,26,0.1319796954314721,180,-17,17,0.08629441624365482
80,73,-7,7,0.0875,91,11,11,0.1375,92,12,12,0.15,91,11,11,0.1375,89,9,9,0.1125,87,7,7,0.0875,98,18,18,0.225,92,12,12,0.15,85,5,5,0.0625,98,18,18,0.225,87,7,7,0.0875
103,111,8,8,0.07766990291262135,117,14,14,0.13592233009708737,111,8,8,0.07766990291262135,123,20,20,0.1941747572815534,122,19,19,0.18446601941747573,102,-1,1,0.009708737864077669,108,5,5,0.04854368932038835,111,8,8,0.07766990291262135,105,2,2,0.019417475728155338,113,10,10,0.0970873786407767,105,2,2,0.019417475728155338
209,245,36,36,0.1722488038277512,280,71,71,0.3397129186602871,276,67,67,0.32057416267942584,268,59,59,0.2822966507177033,283,74,74,0.35406698564593303,248,39,39,0.18660287081339713,271,62,62,0.2966507177033493,258,49,49,0.23444976076555024,260,51,51,0.24401913875598086,277,68,68,0.3253588516746411,271,62,62,0.2966507177033493
100,104,4,4,0.04,104,4,4,0.04,104,4,4,0.04,107,7,7,0.07,106,6,6,0.06,93,-7,7,0.07,99,-1,1,0.01,78,-22,22,0.22,100,0,0,0.0,104,4,4,0.04,106,6,6,0.06
171,204,33,33,0.19298245614035087,202,31,31,0.18128654970760233,206,35,35,0.2046783625730994,188,17,17,0.09941520467836257,203,32,32,0.1871345029239766,196,25,25,0.14619883040935672,208,37,37,0.21637426900584794,207,36,36,0.21052631578947367,189,18,18,0.10526315789473684,200,29,29,0.1695906432748538,167,-4,4,0.023391812865497075
156,168,12,12,0.07692307692307693,154,-2,2,0.01282051282051282,149,-7,7,0.04487179487179487,153,-3,3,0.019230769230769232,168,12,12,0.07692307692307693,149,-7,7,0.04487179487179487,154,-2,2,0.01282051282051282,154,-2,2,0.01282051282051282,178,22,22,0.14102564102564102,181,25,25,0.16025641025641027,191,35,35,0.22435897435897437
74,68,-6,6,0.08108108108108109,85,11,11,0.14864864864864866,85,11,11,0.14864864864864866,79,5,5,0.06756756756756757,98,24,24,0.32432432432432434,75,1,1,0.013513513513513514,84,10,10,0.13513513513513514,84,10,10,0.13513513513513514,72,-2,2,0.02702702702702703,78,4,4,0.05405405405405406,83,9,9,0.12162162162162163
242,248,6,6,0.024793388429752067,226,-16,16,0.06611570247933884,234,-8,8,0.03305785123966942,244,2,2,0.008264462809917356,259,17,17,0.07024793388429752,239,-3,3,0.012396694214876033,218,-24,24,0.09917355371900827,221,-21,21,0.08677685950413223,244,2,2,0.008264462809917356,267,25,25,0.10330578512396695,241,-1,1,0.004132231404958678
34,47,13,13,0.38235294117647056,32,-2,2,0.058823529411764705,35,1,1,0.029411764705882353,37,3,3,0.08823529411764706,36,2,2,0.058823529411764705,36,2,2,0.058823529411764705,35,1,1,0.029411764705882353,35,1,1,0.029411764705882353,37,3,3,0.08823529411764706,40,6,6,0.17647058823529413,36,2,2,0.058823529411764705
52,71,19,19,0.36538461538461536,64,12,12,0.23076923076923078,64,12,12,0.23076923076923078,63,11,11,0.21153846153846154,59,7,7,0.1346153846153846,64,12,12,0.23076923076923078,64,12,12,0.23076923076923078,57,5,5,0.09615384615384616,64,12,12,0.23076923076923078,63,11,11,0.21153846153846154,59,7,7,0.1346153846153846
165,144,-21,21,0.12727272727272726,176,11,11,0.06666666666666667,158,-7,7,0.04242424242424243,170,5,5,0.030303030303030304,176,11,11,0.06666666666666667,175,10,10,0.06060606060606061,175,10,10,0.06060606060606061,165,0,0,0.0,158,-7,7,0.04242424242424243,186,21,21,0.12727272727272726,171,6,6,0.03636363636363636
109,121,12,12,0.11009174311926606,142,33,33,0.30275229357798167,132,23,23,0.21100917431192662,139,30,30,0.27522935779816515,138,29,29,0.26605504587155965,124,15,15,0.13761467889908258,131,22,22,0.2018348623853211,136,27,27,0.24770642201834864,129,20,20,0.1834862385321101,132,23,23,0.21100917431192662,115,6,6,0.05504587155963303
78,75,-3,3,0.038461538461538464,105,27,27,0.34615384615384615,83,5,5,0.0641025641025641,81,3,3,0.038461538461538464,86,8,8,0.10256410256410256,88,10,10,0.1282051282051282,81,3,3,0.038461538461538464,81,3,3,0.038461538461538464,86,8,8,0.10256410256410256,87,9,9,0.11538461538461539,79,1,1,0.01282051282051282
99,123,24,24,0.24242424242424243,107,8,8,0.08080808080808081,110,11,11,0.1111111111111111,122,23,23,0.23232323232323232,133,34,34,0.3434343434343434,127,28,28,0.2828282828282828,109,10,10,0.10101010101010101,109,10,10,0.10101010101010101,122,23,23,0.23232323232323232,133,34,34,0.3434343434343434,121,22,22,0.2222222222222222
144,166,22,22,0.1527777777777778,170,26,26,0.18055555555555555,173,29,29,0.2013888888888889,175,31,31,0.2152777777777778,175,31,31,0.2152777777777778,160,16,16,0.1111111111111111,151,7,7,0.04861111111111111,144,0,0,0.0,157,13,13,0.09027777777777778,157,13,13,0.09027777777777778,134,-10,10,0.06944444444444445
98,97,-1,1,0.01020408163265306,117,19,19,0.19387755102040816,124,26,26,0.2653061224489796,100,2,2,0.02040816326530612,111,13,13,0.1326530612244898,97,-1,1,0.01020408163265306,117,19,19,0.19387755102040816,124,26,26,0.2653061224489796,112,14,14,0.14285714285714285,115,17,17,0.17346938775510204,109,11,11,0.11224489795918367
23,42,19,19,0.8260869565217391,42,19,19,0.8260869565217391,41,18,18,0.782608695652174,42,19,19,0.8260869565217391,41,18,18,0.782608695652174,41,18,18,0.782608695652174,42,19,19,0.8260869565217391,41,18,18,0.782608695652174,32,9,9,0.391304347826087,29,6,6,0.2608695652173913,27,4,4,0.17391304347826086
108,131,23,23,0.21296296296296297,133,25,25,0.23148148148148148,122,14,14,0.12962962962962962,133,25,25,0.23148148148148148,119,11,11,0.10185185185185185,131,23,23,0.21296296296296297,122,14,14,0.12962962962962962,122,14,14,0.12962962962962962,133,25,25,0.23148148148148148,119,11,11,0.10185185185185185,113,5,5,0.046296296296296294
105,110,5,5,0.047619047619047616,131,26,26,0.24761904761904763,127,22,22,0.20952380952380953,124,19,19,0.18095238095238095,137,32,32,0.3047619047619048,120,15,15,0.14285714285714285,131,26,26,0.24761904761904763,127,22,22,0.20952380952380953,124,19,19,0.18095238095238095,137,32,32,0.3047619047619048,120,15,15,0.14285714285714285
170,151,-19,19,0.11176470588235295,215,45,45,0.2647058823529412,212,42,42,0.24705882352941178,216,46,46,0.27058823529411763,172,2,2,0.011764705882352941,200,30,30,0.17647058823529413,216,46,46,0.27058823529411763,213,43,43,0.2529411764705882,213,43,43,0.2529411764705882,218,48,48,0.2823529411764706,201,31,31,0.18235294117647058
52,60,8,8,0.15384615384615385,60,8,8,0.15384615384615385,57,5,5,0.09615384615384616,59,7,7,0.1346153846153846,63,11,11,0.21153846153846154,55,3,3,0.057692307692307696,68,16,16,0.3076923076923077,57,5,5,0.09615384615384616,44,-8,8,0.15384615384615385,55,3,3,0.057692307692307696,55,3,3,0.057692307692307696
34,38,4,4,0.11764705882352941,36,2,2,0.058823529411764705,44,10,10,0.29411764705882354,32,-2,2,0.058823529411764705,35,1,1,0.029411764705882353,37,3,3,0.08823529411764706,37,3,3,0.08823529411764706,25,-9,9,0.2647058823529412,32,-2,2,0.058823529411764705,36,2,2,0.058823529411764705,37,3,3,0.08823529411764706
114,128,14,14,0.12280701754385964,137,23,23,0.20175438596491227,114,0,0,0.0,125,11,11,0.09649122807017543,114,0,0,0.0,114,0,0,0.0,111,-3,3,0.02631578947368421,114,0,0,0.0,104,-10,10,0.08771929824561403,128,14,14,0.12280701754385964,104,-10,10,0.08771929824561403
41,53,12,12,0.2926829268292683,51,10,10,0.24390243902439024,45,4,4,0.0975609756097561,47,6,6,0.14634146341463414,46,5,5,0.12195121951219512,44,3,3,0.07317073170731707,45,4,4,0.0975609756097561,45,4,4,0.0975609756097561,47,6,6,0.14634146341463414,46,5,5,0.12195121951219512,41,0,0,0.0
51,70,19,19,0.37254901960784315,73,22,22,0.43137254901960786,69,18,18,0.35294117647058826,61,10,10,0.19607843137254902,58,7,7,0.13725490196078433,82,31,31,0.6078431372549019,71,20,20,0.39215686274509803,61,10,10,0.19607843137254902,69,18,18,0.35294117647058826,63,12,12,0.23529411764705882,64,13,13,0.2549019607843137
37,44,7,7,0.1891891891891892,52,15,15,0.40540540540540543,46,9,9,0.24324324324324326,46,9,9,0.24324324324324326,46,9,9,0.24324324324324326,46,9,9,0.24324324324324326,46,9,9,0.24324324324324326,46,9,9,0.24324324324324326,36,-1,1,0.02702702702702703,43,6,6,0.16216216216216217,43,6,6,0.16216216216216217
68,80,12,12,0.17647058823529413,83,15,15,0.22058823529411764,83,15,15,0.22058823529411764,79,11,11,0.16176470588235295,88,20,20,0.29411764705882354,76,8,8,0.11764705882352941,76,8,8,0.11764705882352941,76,8,8,0.11764705882352941,62,-6,6,0.08823529411764706,74,6,6,0.08823529411764706,70,2,2,0.029411764705882353
82,73,-9,9,0.10975609756097561,70,-12,12,0.14634146341463414,60,-22,22,0.2682926829268293,81,-1,1,0.012195121951219513,90,8,8,0.0975609756097561,70,-12,12,0.14634146341463414,70,-12,12,0.14634146341463414,70,-12,12,0.14634146341463414,76,-6,6,0.07317073170731707,79,-3,3,0.036585365853658534,76,-6,6,0.07317073170731707
65,86,21,21,0.3230769230769231,75,10,10,0.15384615384615385,51,-14,14,0.2153846153846154,70,5,5,0.07692307692307693,66,1,1,0.015384615384615385,67,2,2,0.03076923076923077,53,-12,12,0.18461538461538463,52,-13,13,0.2,66,1,1,0.015384615384615385,63,-2,2,0.03076923076923077,62,-3,3,0.046153846153846156
96,96,0,0,0.0,86,-10,10,0.10416666666666667,87,-9,9,0.09375,84,-12,12,0.125,87,-9,9,0.09375,84,-12,12,0.125,87,-9,9,0.09375,87,-9,9,0.09375,84,-12,12,0.125,87,-9,9,0.09375,84,-12,12,0.125
65,67,2,2,0.03076923076923077,69,4,4,0.06153846153846154,69,4,4,0.06153846153846154,69,4,4,0.06153846153846154,69,4,4,0.06153846153846154,61,-4,4,0.06153846153846154,69,4,4,0.06153846153846154,69,4,4,0.06153846153846154,69,4,4,0.06153846153846154,69,4,4,0.06153846153846154,61,-4,4,0.06153846153846154
24,28,4,4,0.16666666666666666,34,10,10,0.4166666666666667,34,10,10,0.4166666666666667,29,5,5,0.20833333333333334,29,5,5,0.20833333333333334,34,10,10,0.4166666666666667,34,10,10,0.4166666666666667,34,10,10,0.4166666666666667,29,5,5,0.20833333333333334,29,5,5,0.20833333333333334,35,11,11,0.4583333333333333
53,70,17,17,0.32075471698113206,66,13,13,0.24528301886792453,64,11,11,0.20754716981132076,63,10,10,0.18867924528301888,64,11,11,0.20754716981132076,66,13,13,0.24528301886792453,66,13,13,0.24528301886792453,66,13,13,0.24528301886792453,64,11,11,0.20754716981132076,61,8,8,0.1509433962264151,66,13,13,0.24528301886792453
44,69,25,25,0.5681818181818182,57,13,13,0.29545454545454547,54,10,10,0.22727272727272727,49,5,5,0.11363636363636363,51,7,7,0.1590909090909091,53,9,9,0.20454545454545456,50,6,6,0.13636363636363635,49,5,5,0.11363636363636363,46,2,2,0.045454545454545456,47,3,3,0.06818181818181818,51,7,7,0.1590909090909091
49,62,13,13,0.2653061224489796,47,-2,2,0.04081632653061224,47,-2,2,0.04081632653061224,56,7,7,0.14285714285714285,72,23,23,0.46938775510204084,47,-2,2,0.04081632653061224,47,-2,2,0.04081632653061224,47,-2,2,0.04081632653061224,57,8,8,0.16326530612244897,48,-1,1,0.02040816326530612,47,-2,2,0.04081632653061224
47,57,10,10,0.2127659574468085,53,6,6,0.1276595744680851,53,6,6,0.1276595744680851,45,-2,2,0.0425531914893617,54,7,7,0.14893617021276595,69,22,22,0.46808510638297873,53,6,6,0.1276595744680851,53,6,6,0.1276595744680851,52,5,5,0.10638297872340426,62,15,15,0.3191489361702128,52,5,5,0.10638297872340426
51,74,23,23,0.45098039215686275,62,11,11,0.21568627450980393,74,23,23,0.45098039215686275,65,14,14,0.27450980392156865,74,23,23,0.45098039215686275,56,5,5,0.09803921568627451,62,11,11,0.21568627450980393,70,19,19,0.37254901960784315,65,14,14,0.27450980392156865,62,11,11,0.21568627450980393,56,5,5,0.09803921568627451
74,66,-8,8,0.10810810810810811,82,8,8,0.10810810810810811,85,11,11,0.14864864864864866,83,9,9,0.12162162162162163,80,6,6,0.08108108108108109,82,8,8,0.10810810810810811,85,11,11,0.14864864864864866,85,11,11,0.14864864864864866,77,3,3,0.04054054054054054,79,5,5,0.06756756756756757,73,-1,1,0.013513513513513514
74,83,9,9,0.12162162162162163,71,-3,3,0.04054054054054054,71,-3,3,0.04054054054054054,73,-1,1,0.013513513513513514,71,-3,3,0.04054054054054054,70,-4,4,0.05405405405405406,71,-3,3,0.04054054054054054,71,-3,3,0.04054054054054054,70,-4,4,0.05405405405405406,74,0,0,0.0,70,-4,4,0.05405405405405406
123,151,28,28,0.22764227642276422,172,49,49,0.3983739837398374,141,18,18,0.14634146341463414,142,19,19,0.15447154471544716,155,32,32,0.2601626016260163,130,7,7,0.056910569105691054,160,37,37,0.3008130081300813,141,18,18,0.14634146341463414,145,22,22,0.17886178861788618,153,30,30,0.24390243902439024,125,2,2,0.016260162601626018
55,60,5,5,0.09090909090909091,63,8,8,0.14545454545454545,63,8,8,0.14545454545454545,65,10,10,0.18181818181818182,69,14,14,0.2545454545454545,59,4,4,0.07272727272727272,63,8,8,0.14545454545454545,63,8,8,0.14545454545454545,65,10,10,0.18181818181818182,69,14,14,0.2545454545454545,59,4,4,0.07272727272727272
100,120,20,20,0.2,117,17,17,0.17,117,17,17,0.17,116,16,16,0.16,117,17,17,0.17,107,7,7,0.07,112,12,12,0.12,112,12,12,0.12,111,11,11,0.11,114,14,14,0.14,109,9,9,0.09
57,63,6,6,0.10526315789473684,63,6,6,0.10526315789473684,63,6,6,0.10526315789473684,74,17,17,0.2982456140350877,74,17,17,0.2982456140350877,63,6,6,0.10526315789473684,63,6,6,0.10526315789473684,63,6,6,0.10526315789473684,71,14,14,0.24561403508771928,71,14,14,0.24561403508771928,64,7,7,0.12280701754385964
37,38,1,1,0.02702702702702703,41,4,4,0.10810810810810811,38,1,1,0.02702702702702703,41,4,4,0.10810810810810811,44,7,7,0.1891891891891892,38,1,1,0.02702702702702703,41,4,4,0.10810810810810811,41,4,4,0.10810810810810811,41,4,4,0.10810810810810811,41,4,4,0.10810810810810811,37,0,0,0.0
44,42,-2,2,0.045454545454545456,45,1,1,0.022727272727272728,45,1,1,0.022727272727272728,48,4,4,0.09090909090909091,48,4,4,0.09090909090909091,42,-2,2,0.045454545454545456,45,1,1,0.022727272727272728,45,1,1,0.022727272727272728,48,4,4,0.09090909090909091,45,1,1,0.022727272727272728,42,-2,2,0.045454545454545456
49,63,14,14,0.2857142857142857,56,7,7,0.14285714285714285,59,10,10,0.20408163265306123,64,15,15,0.30612244897959184,63,14,14,0.2857142857142857,62,13,13,0.2653061224489796,49,0,0,0.0,59,10,10,0.20408163265306123,64,15,15,0.30612244897959184,58,9,9,0.1836734693877551,57,8,8,0.16326530612244897
50,66,16,16,0.32,69,19,19,0.38,68,18,18,0.36,69,19,19,0.38,62,12,12,0.24,84,34,34,0.68,65,15,15,0.3,68,18,18,0.36,62,12,12,0.24,62,12,12,0.24,70,20,20,0.4
131,166,35,35,0.26717557251908397,159,28,28,0.21374045801526717,164,33,33,0.25190839694656486,166,35,35,0.26717557251908397,155,24,24,0.183206106870229,166,35,35,0.26717557251908397,164,33,33,0.25190839694656486,164,33,33,0.25190839694656486,145,14,14,0.10687022900763359,159,28,28,0.21374045801526717,161,30,30,0.22900763358778625
96,101,5,5,0.052083333333333336,99,3,3,0.03125,104,8,8,0.08333333333333333,104,8,8,0.08333333333333333,104,8,8,0.08333333333333333,103,7,7,0.07291666666666667,99,3,3,0.03125,104,8,8,0.08333333333333333,104,8,8,0.08333333333333333,103,7,7,0.07291666666666667,97,1,1,0.010416666666666666
50,60,10,10,0.2,52,2,2,0.04,52,2,2,0.04,63,13,13,0.26,59,9,9,0.18,64,14,14,0.28,52,2,2,0.04,52,2,2,0.04,64,14,14,0.28,66,16,16,0.32,64,14,14,0.28
126,153,27,27,0.21428571428571427,155,29,29,0.23015873015873015,148,22,22,0.1746031746031746,157,31,31,0.24603174603174602,155,29,29,0.23015873015873015,162,36,36,0.2857142857142857,150,24,24,0.19047619047619047,134,8,8,0.06349206349206349,147,21,21,0.16666666666666666,140,14,14,0.1111111111111111,151,25,25,0.1984126984126984
95,92,-3,3,0.031578947368421054,102,7,7,0.07368421052631578,98,3,3,0.031578947368421054,99,4,4,0.042105263157894736,108,13,13,0.1368421052631579,95,0,0,0.0,102,7,7,0.07368421052631578,98,3,3,0.031578947368421054,98,3,3,0.031578947368421054,108,13,13,0.1368421052631579,89,-6,6,0.06315789473684211
50,43,-7,7,0.14,48,-2,2,0.04,49,-1,1,0.02,48,-2,2,0.04,57,7,7,0.14,48,-2,2,0.04,49,-1,1,0.02,49,-1,1,0.02,48,-2,2,0.04,53,3,3,0.06,48,-2,2,0.04
52,62,10,10,0.19230769230769232,65,13,13,0.25,58,6,6,0.11538461538461539,48,-4,4,0.07692307692307693,61,9,9,0.17307692307692307,52,0,0,0.0,60,8,8,0.15384615384615385,58,6,6,0.11538461538461539,65,13,13,0.25,61,9,9,0.17307692307692307,66,14,14,0.2692307692307692
114,137,23,23,0.20175438596491227,141,27,27,0.23684210526315788,136,22,22,0.19298245614035087,144,30,30,0.2631578947368421,146,32,32,0.2807017543859649,135,21,21,0.18421052631578946,136,22,22,0.19298245614035087,126,12,12,0.10526315789473684,124,10,10,0.08771929824561403,144,30,30,0.2631578947368421,124,10,10,0.08771929824561403
168,205,37,37,0.22023809523809523,192,24,24,0.14285714285714285,199,31,31,0.18452380952380953,202,34,34,0.20238095238095238,204,36,36,0.21428571428571427,190,22,22,0.13095238095238096,192,24,24,0.14285714285714285,179,11,11,0.06547619047619048,200,32,32,0.19047619047619047,201,33,33,0.19642857142857142,190,22,22,0.13095238095238096
